"irep","paramid","h_search","lindist","nind","net","mutrate","nbiallelic","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
93,"1-0.15-10000-1.25e-08-fleg",1,0.15,1,"fleg",1.25e-08,10000,299,6,FALSE,0,2,0.381270903010033,3.41667468560315
93,"1-0.15-10000-1.25e-08-fleg",4,0.15,1,"fleg",1.25e-08,10000,9272,6,FALSE,0,2,0.355910267471959,11.789292038824
93,"1-0.15-1e+05-1.25e-07-fleg",0,0.15,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-36.1900860419628
93,"1-0.15-1e+05-1.25e-07-fleg",1,0.15,1,"fleg",1.25e-07,1e+05,9,6,FALSE,2,1,1,-6.67034500971347
93,"1-0.15-1e+05-1.25e-07-fleg",4,0.15,1,"fleg",1.25e-07,1e+05,1687,6,FALSE,0,2,0.639596917605216,15.1293606010738
93,"1-0.15-1e+05-1.25e-08-fleg",0,0.15,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-37.0909307079966
93,"1-0.15-1e+05-1.25e-08-fleg",1,0.15,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-4.99924858823397
93,"1-0.15-1e+05-1.25e-08-fleg",4,0.15,1,"fleg",1.25e-08,1e+05,1852,4,FALSE,0,2,0.893628509719222,12.4339033101975
93,"1-0.3-10000-1.25e-07-fleg",0,0.3,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-2.60063413513564
93,"1-0.3-10000-1.25e-07-fleg",1,0.3,1,"fleg",1.25e-07,10000,148,6,FALSE,0,2,0.783783783783784,4.61977328277413
93,"1-0.3-10000-1.25e-07-fleg",4,0.3,1,"fleg",1.25e-07,10000,7727,6,FALSE,0,2,0.601009447392261,12.1785953871866
93,"1-0.3-10000-1.25e-08-fleg",0,0.3,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-9.41516428248462
93,"1-0.3-10000-1.25e-08-fleg",1,0.3,1,"fleg",1.25e-08,10000,33,8,FALSE,2,1,0.454545454545455,3.68553532266568
93,"1-0.3-10000-1.25e-08-fleg",4,0.3,1,"fleg",1.25e-08,10000,2233,10,FALSE,0,2,0.663233318405732,17.0144935665846
93,"1-0.3-1e+05-1.25e-07-fleg",0,0.3,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-30.2025130095464
93,"1-0.3-1e+05-1.25e-07-fleg",1,0.3,1,"fleg",1.25e-07,1e+05,29,6,FALSE,0,2,0.96551724137931,-9.95317122996968
93,"1-0.3-1e+05-1.25e-07-fleg",4,0.3,1,"fleg",1.25e-07,1e+05,3346,4,FALSE,0,2,0.670053795576808,8.48313719468384
93,"1-0.3-1e+05-1.25e-08-fleg",0,0.3,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-43.9671506509684
93,"1-0.3-1e+05-1.25e-08-fleg",1,0.3,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-6.07303930599457
93,"1-0.3-1e+05-1.25e-08-fleg",4,0.3,1,"fleg",1.25e-08,1e+05,3969,4,FALSE,0,2,0.793398841017889,5.54527695002549
93,"1-0.5-10000-1.25e-07-fleg",0,0.5,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-8.17363558369584
93,"1-0.5-10000-1.25e-07-fleg",1,0.5,1,"fleg",1.25e-07,10000,129,6,FALSE,0,2,0.875968992248062,0.247290676768603
93,"1-0.5-10000-1.25e-07-fleg",4,0.5,1,"fleg",1.25e-07,10000,6110,6,FALSE,0,2,0.788707037643208,8.37354890450932
93,"1-0.5-10000-1.25e-08-fleg",0,0.5,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-7.61094318712662
93,"1-0.5-10000-1.25e-08-fleg",1,0.5,1,"fleg",1.25e-08,10000,316,6,FALSE,0,2,0.357594936708861,-0.363737514501889
93,"1-0.5-10000-1.25e-08-fleg",4,0.5,1,"fleg",1.25e-08,10000,7748,6,FALSE,0,2,0.389132679401136,8.34187151216303
93,"1-0.5-1e+05-1.25e-07-fleg",0,0.5,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-78.1781646774125
93,"1-0.5-1e+05-1.25e-07-fleg",1,0.5,1,"fleg",1.25e-07,1e+05,5,10,FALSE,0,2,1.4,-20.4299612147449
93,"1-0.5-1e+05-1.25e-07-fleg",4,0.5,1,"fleg",1.25e-07,1e+05,157,12,FALSE,0,2,0.24203821656051,53.5465003169644
93,"1-0.5-1e+05-1.25e-08-fleg",0,0.5,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-44.8856819498054
93,"1-0.5-1e+05-1.25e-08-fleg",1,0.5,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-10.0836492885126
93,"1-0.5-1e+05-1.25e-08-fleg",4,0.5,1,"fleg",1.25e-08,1e+05,1061,6,FALSE,0,2,0.820923656927427,15.4184045858451
93,"1-0.7-10000-1.25e-07-fleg",0,0.7,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-3.75347867964803
93,"1-0.7-10000-1.25e-07-fleg",1,0.7,1,"fleg",1.25e-07,10000,295,6,FALSE,0,2,0.386440677966102,1.17237583687201
93,"1-0.7-10000-1.25e-07-fleg",4,0.7,1,"fleg",1.25e-07,10000,9327,6,FALSE,0,2,0.518709124048461,8.54104181625898
93,"1-0.7-10000-1.25e-08-fleg",0,0.7,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-10.2130033571086
93,"1-0.7-10000-1.25e-08-fleg",1,0.7,1,"fleg",1.25e-08,10000,132,6,FALSE,0,2,0.871212121212121,-1.16996874138057
93,"1-0.7-10000-1.25e-08-fleg",4,0.7,1,"fleg",1.25e-08,10000,6276,4,FALSE,0,2,0.719247928616954,8.95036225746576
93,"1-0.7-1e+05-1.25e-07-fleg",0,0.7,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,125.390569873991
93,"1-0.7-1e+05-1.25e-07-fleg",1,0.7,1,"fleg",1.25e-07,1e+05,22,8,FALSE,2,1,0.0454545454545455,144.766578880593
93,"1-0.7-1e+05-1.25e-07-fleg",4,0.7,1,"fleg",1.25e-07,1e+05,717,6,FALSE,0,2,0.334728033472803,169.67670091949
93,"1-0.7-1e+05-1.25e-08-fleg",0,0.7,1,"fleg",1.25e-08,1e+05,5,12,FALSE,0,1,0.4,-186.067513218478
93,"1-0.7-1e+05-1.25e-08-fleg",1,0.7,1,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-50.4104810366005
93,"1-0.7-1e+05-1.25e-08-fleg",4,0.7,1,"fleg",1.25e-08,1e+05,198,6,FALSE,0,2,0.868686868686869,31.5645141353146
93,"10-0-10000-1.25e-07-fleg",0,0,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-6.20099206828718
93,"10-0-10000-1.25e-07-fleg",1,0,10,"fleg",1.25e-07,10000,164,6,FALSE,0,2,0.701219512195122,0.0207238486927199
93,"10-0-10000-1.25e-07-fleg",4,0,10,"fleg",1.25e-07,10000,6466,6,FALSE,0,2,0.862202288895762,6.90529494573265
93,"10-0-10000-1.25e-08-fleg",0,0,10,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-8.21245284104053
93,"10-0-10000-1.25e-08-fleg",1,0,10,"fleg",1.25e-08,10000,51,6,FALSE,2,1,0.764705882352941,2.45425741297126
93,"10-0-10000-1.25e-08-fleg",4,0,10,"fleg",1.25e-08,10000,8034,4,FALSE,0,2,0.595095842668658,4.68098063513637
93,"10-0-1e+05-1.25e-07-fleg",0,0,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-81.7299787743653
93,"10-0-1e+05-1.25e-07-fleg",1,0,10,"fleg",1.25e-07,1e+05,10,8,FALSE,2,1,0.6,-18.7007400982238
93,"10-0-1e+05-1.25e-07-fleg",4,0,10,"fleg",1.25e-07,1e+05,1898,4,FALSE,0,2,0.829293993677555,6.97027783211013
93,"10-0-1e+05-1.25e-08-fleg",0,0,10,"fleg",1.25e-08,1e+05,5,12,FALSE,0,1,0.4,-153.774366912644
93,"10-0-1e+05-1.25e-08-fleg",1,0,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-23.5569782160777
93,"10-0-1e+05-1.25e-08-fleg",4,0,10,"fleg",1.25e-08,1e+05,1344,4,FALSE,0,2,1.09747023809524,11.2629179990072
93,"10-0.15-10000-1.25e-07-fleg",0,0.15,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-6.85225400366768
93,"10-0.15-10000-1.25e-07-fleg",1,0.15,10,"fleg",1.25e-07,10000,49,6,FALSE,0,1,0.571428571428571,5.81683826311644
93,"10-0.15-10000-1.25e-07-fleg",4,0.15,10,"fleg",1.25e-07,10000,3119,6,FALSE,0,2,0.786149406861173,19.8450476856319
93,"10-0.15-10000-1.25e-08-fleg",0,0.15,10,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-5.33958995341386
93,"10-0.15-10000-1.25e-08-fleg",1,0.15,10,"fleg",1.25e-08,10000,40,8,FALSE,2,1,0.675,5.8372026546818
93,"10-0.15-10000-1.25e-08-fleg",4,0.15,10,"fleg",1.25e-08,10000,5518,8,FALSE,0,2,0.485139543312794,15.7402318417947
93,"10-0.15-1e+05-1.25e-07-fleg",0,0.15,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-71.403529214813
93,"10-0.15-1e+05-1.25e-07-fleg",1,0.15,10,"fleg",1.25e-07,1e+05,5,8,FALSE,2,1,1,-2.65909517560868
93,"10-0.15-1e+05-1.25e-07-fleg",4,0.15,10,"fleg",1.25e-07,1e+05,2296,4,FALSE,0,2,1.05662020905923,13.5356219484137
93,"10-0.15-1e+05-1.25e-08-fleg",0,0.15,10,"fleg",1.25e-08,1e+05,5,12,FALSE,0,1,0.4,-80.0276368962643
93,"10-0.15-1e+05-1.25e-08-fleg",1,0.15,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-14.3185173558456
93,"10-0.15-1e+05-1.25e-08-fleg",4,0.15,10,"fleg",1.25e-08,1e+05,315,4,FALSE,0,2,0.66031746031746,13.7198293433428
93,"10-0.3-10000-1.25e-07-fleg",0,0.3,10,"fleg",1.25e-07,10000,5,12,FALSE,0,1,0.4,-20.1298653745046
93,"10-0.3-10000-1.25e-07-fleg",1,0.3,10,"fleg",1.25e-07,10000,20,8,FALSE,2,1,0.5,3.46989277339264
93,"10-0.3-10000-1.25e-07-fleg",4,0.3,10,"fleg",1.25e-07,10000,1752,10,FALSE,0,2,0.422945205479452,20.7734236195795
93,"10-0.3-10000-1.25e-08-fleg",0,0.3,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-7.1092138964478
93,"10-0.3-10000-1.25e-08-fleg",1,0.3,10,"fleg",1.25e-08,10000,128,6,FALSE,0,2,0.890625,-1.13763652506189
93,"10-0.3-10000-1.25e-08-fleg",4,0.3,10,"fleg",1.25e-08,10000,6382,6,FALSE,0,2,0.834377937950486,8.68875449321866
93,"10-0.3-1e+05-1.25e-07-fleg",0,0.3,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-108.945371536579
93,"10-0.3-1e+05-1.25e-07-fleg",1,0.3,10,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,-21.9801452121802
93,"10-0.3-1e+05-1.25e-07-fleg",4,0.3,10,"fleg",1.25e-07,1e+05,968,4,FALSE,0,2,0.608471074380165,13.772238321624
93,"10-0.3-1e+05-1.25e-08-fleg",0,0.3,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-90.5763830643526
93,"10-0.3-1e+05-1.25e-08-fleg",1,0.3,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-4.6431237808108
93,"10-0.3-1e+05-1.25e-08-fleg",4,0.3,10,"fleg",1.25e-08,1e+05,2224,2,FALSE,0,2,0.998201438848921,10.1630433919201
93,"10-0.5-10000-1.25e-07-fleg",0,0.5,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-7.26252419970243
93,"10-0.5-10000-1.25e-07-fleg",1,0.5,10,"fleg",1.25e-07,10000,137,6,FALSE,0,2,0.773722627737226,0.825505419442527
93,"10-0.5-10000-1.25e-07-fleg",4,0.5,10,"fleg",1.25e-07,10000,8451,6,FALSE,0,2,0.629511300437818,4.72388300662945
93,"10-0.5-10000-1.25e-08-fleg",0,0.5,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-1.80430649907641
93,"10-0.5-10000-1.25e-08-fleg",1,0.5,10,"fleg",1.25e-08,10000,106,6,FALSE,0,2,0.528301886792453,8.76515107624999
93,"10-0.5-10000-1.25e-08-fleg",4,0.5,10,"fleg",1.25e-08,10000,2398,6,FALSE,0,2,0.448290241868224,23.9138446655461
93,"10-0.5-1e+05-1.25e-07-fleg",0,0.5,10,"fleg",1.25e-07,1e+05,5,12,FALSE,0,1,0.4,-168.678876436674
93,"10-0.5-1e+05-1.25e-07-fleg",1,0.5,10,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,-60.0213610873237
93,"10-0.5-1e+05-1.25e-07-fleg",4,0.5,10,"fleg",1.25e-07,1e+05,2212,4,FALSE,0,2,0.728300180831826,9.1717574988377
93,"10-0.5-1e+05-1.25e-08-fleg",0,0.5,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-83.302974659892
93,"10-0.5-1e+05-1.25e-08-fleg",1,0.5,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-6.43628954293853
93,"10-0.5-1e+05-1.25e-08-fleg",4,0.5,10,"fleg",1.25e-08,1e+05,1972,4,FALSE,0,2,1.05324543610548,11.2425279881985
93,"10-0.7-10000-1.25e-07-fleg",0,0.7,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-3.67876301511016
93,"10-0.7-10000-1.25e-07-fleg",1,0.7,10,"fleg",1.25e-07,10000,134,6,FALSE,0,2,0.873134328358209,5.56849515364758
93,"10-0.7-10000-1.25e-07-fleg",4,0.7,10,"fleg",1.25e-07,10000,2836,6,FALSE,0,2,0.44181946403385,19.5538621132228
93,"10-0.7-10000-1.25e-08-fleg",0,0.7,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-37.6261226357027
93,"10-0.7-10000-1.25e-08-fleg",1,0.7,10,"fleg",1.25e-08,10000,17,8,FALSE,2,1,0.411764705882353,-3.53936961451643
93,"10-0.7-10000-1.25e-08-fleg",4,0.7,10,"fleg",1.25e-08,10000,3777,6,FALSE,0,2,0.551495896213926,8.49010069038571
93,"10-0.7-1e+05-1.25e-07-fleg",0,0.7,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-75.144772886438
93,"10-0.7-1e+05-1.25e-07-fleg",1,0.7,10,"fleg",1.25e-07,1e+05,17,8,FALSE,2,1,0.411764705882353,-17.0903646370605
93,"10-0.7-1e+05-1.25e-07-fleg",4,0.7,10,"fleg",1.25e-07,1e+05,2559,4,FALSE,0,2,0.307542008597108,16.1703721268496
93,"10-0.7-1e+05-1.25e-08-fleg",0,0.7,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-71.4392309657086
93,"10-0.7-1e+05-1.25e-08-fleg",1,0.7,10,"fleg",1.25e-08,1e+05,6,8,FALSE,2,1,1,-15.7326516506226
93,"10-0.7-1e+05-1.25e-08-fleg",4,0.7,10,"fleg",1.25e-08,1e+05,1926,4,FALSE,0,2,0.966251298026999,13.5145618226069
93,"2-0-10000-1.25e-07-fleg",0,0,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-2.57439281954767
93,"2-0-10000-1.25e-07-fleg",1,0,2,"fleg",1.25e-07,10000,118,6,FALSE,0,2,0.889830508474576,0.0443604872435834
93,"2-0-10000-1.25e-07-fleg",4,0,2,"fleg",1.25e-07,10000,7856,4,FALSE,0,2,0.678335030549898,6.26276809463212
93,"2-0-10000-1.25e-08-fleg",0,0,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-6.919239753868
93,"2-0-10000-1.25e-08-fleg",1,0,2,"fleg",1.25e-08,10000,163,6,FALSE,0,2,0.662576687116564,-0.437795631230916
93,"2-0-10000-1.25e-08-fleg",4,0,2,"fleg",1.25e-08,10000,2983,8,FALSE,0,2,0.598726114649682,13.9215611108925
93,"2-0-1e+05-1.25e-07-fleg",0,0,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-80.0921315693649
93,"2-0-1e+05-1.25e-07-fleg",1,0,2,"fleg",1.25e-07,1e+05,6,6,FALSE,2,1,1,-14.9837461625561
93,"2-0-1e+05-1.25e-07-fleg",4,0,2,"fleg",1.25e-07,1e+05,3163,6,FALSE,0,2,0.858362314258615,2.88214256362756
93,"2-0-1e+05-1.25e-08-fleg",0,0,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-46.2703363927674
93,"2-0-1e+05-1.25e-08-fleg",1,0,2,"fleg",1.25e-08,1e+05,21,6,FALSE,0,2,1.14285714285714,-20.3242028728175
93,"2-0-1e+05-1.25e-08-fleg",4,0,2,"fleg",1.25e-08,1e+05,2039,4,FALSE,0,2,1.19960765080922,4.81504160954788
93,"2-0.15-10000-1.25e-07-fleg",0,0.15,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-16.0745525197883
93,"2-0.15-10000-1.25e-07-fleg",1,0.15,2,"fleg",1.25e-07,10000,20,6,FALSE,2,1,0.95,-1.52244852644408
93,"2-0.15-10000-1.25e-07-fleg",4,0.15,2,"fleg",1.25e-07,10000,3865,6,FALSE,0,2,0.865717981888745,9.21551028110619
93,"2-0.15-10000-1.25e-08-fleg",0,0.15,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-8.10111989524971
93,"2-0.15-10000-1.25e-08-fleg",1,0.15,2,"fleg",1.25e-08,10000,258,6,FALSE,0,2,0.430232558139535,-0.966737491217732
93,"2-0.15-10000-1.25e-08-fleg",4,0.15,2,"fleg",1.25e-08,10000,8502,4,FALSE,0,2,0.514584803575629,3.35439786871804
93,"2-0.15-1e+05-1.25e-07-fleg",0,0.15,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-70.5343998853347
93,"2-0.15-1e+05-1.25e-07-fleg",1,0.15,2,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,-17.297073603281
93,"2-0.15-1e+05-1.25e-07-fleg",4,0.15,2,"fleg",1.25e-07,1e+05,1987,2,FALSE,0,2,0.867639657775541,6.8652881168586
93,"2-0.15-1e+05-1.25e-08-fleg",0,0.15,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-43.7783473924924
93,"2-0.15-1e+05-1.25e-08-fleg",1,0.15,2,"fleg",1.25e-08,1e+05,6,8,FALSE,2,1,1,-4.82185007881287
93,"2-0.15-1e+05-1.25e-08-fleg",4,0.15,2,"fleg",1.25e-08,1e+05,3249,6,FALSE,0,2,0.66451215758695,4.36479805368764
93,"2-0.3-10000-1.25e-07-fleg",0,0.3,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-4.3789376692918
93,"2-0.3-10000-1.25e-07-fleg",1,0.3,2,"fleg",1.25e-07,10000,223,6,FALSE,0,2,0.488789237668161,3.58997271732323
93,"2-0.3-10000-1.25e-07-fleg",4,0.3,2,"fleg",1.25e-07,10000,3128,8,FALSE,0,2,0.652813299232737,19.5093522080755
93,"2-0.3-10000-1.25e-08-fleg",0,0.3,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-2.738640332399
93,"2-0.3-10000-1.25e-08-fleg",1,0.3,2,"fleg",1.25e-08,10000,302,6,FALSE,0,2,0.370860927152318,2.96539823099391
93,"2-0.3-10000-1.25e-08-fleg",4,0.3,2,"fleg",1.25e-08,10000,9352,6,FALSE,0,2,0.551325919589393,6.61915718385515
93,"2-0.3-1e+05-1.25e-07-fleg",0,0.3,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-51.4968933174651
93,"2-0.3-1e+05-1.25e-07-fleg",1,0.3,2,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,0.8,-7.91179831857164
93,"2-0.3-1e+05-1.25e-07-fleg",4,0.3,2,"fleg",1.25e-07,1e+05,1347,4,FALSE,0,2,0.806236080178174,10.4098061936864
93,"2-0.3-1e+05-1.25e-08-fleg",0,0.3,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-51.3050492626211
93,"2-0.3-1e+05-1.25e-08-fleg",1,0.3,2,"fleg",1.25e-08,1e+05,15,6,FALSE,0,2,1.2,-17.5552374686964
93,"2-0.3-1e+05-1.25e-08-fleg",4,0.3,2,"fleg",1.25e-08,1e+05,2649,6,FALSE,0,2,1.04681011702529,3.89782178960875
93,"2-0.5-10000-1.25e-07-fleg",0,0.5,2,"fleg",1.25e-07,10000,5,12,FALSE,0,1,0.4,-7.96567270015314
93,"2-0.5-10000-1.25e-07-fleg",1,0.5,2,"fleg",1.25e-07,10000,62,6,FALSE,0,2,0.67741935483871,3.05481076103969
93,"2-0.5-10000-1.25e-07-fleg",4,0.5,2,"fleg",1.25e-07,10000,6875,6,FALSE,0,2,0.506909090909091,9.66139439160109
93,"2-0.5-10000-1.25e-08-fleg",0,0.5,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-2.34917857482554
93,"2-0.5-10000-1.25e-08-fleg",1,0.5,2,"fleg",1.25e-08,10000,192,6,FALSE,0,2,0.604166666666667,4.13278849593907
93,"2-0.5-10000-1.25e-08-fleg",4,0.5,2,"fleg",1.25e-08,10000,3923,6,FALSE,0,2,0.705582462401224,15.5448457611771
93,"2-0.5-1e+05-1.25e-07-fleg",0,0.5,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-51.6037687374382
93,"2-0.5-1e+05-1.25e-07-fleg",1,0.5,2,"fleg",1.25e-07,1e+05,7,8,FALSE,2,1,0.857142857142857,-2.23500750773307
93,"2-0.5-1e+05-1.25e-07-fleg",4,0.5,2,"fleg",1.25e-07,1e+05,586,8,FALSE,0,2,0.697952218430034,22.0703987569804
93,"2-0.5-1e+05-1.25e-08-fleg",0,0.5,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-110.901399150241
93,"2-0.5-1e+05-1.25e-08-fleg",1,0.5,2,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-26.4890831053798
93,"2-0.5-1e+05-1.25e-08-fleg",4,0.5,2,"fleg",1.25e-08,1e+05,2595,2,FALSE,0,2,0.95028901734104,4.92454644713661
93,"2-0.7-10000-1.25e-07-fleg",0,0.7,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-4.12149988925696
93,"2-0.7-10000-1.25e-07-fleg",1,0.7,2,"fleg",1.25e-07,10000,315,6,FALSE,0,2,0.358730158730159,-0.314682028943015
93,"2-0.7-10000-1.25e-07-fleg",4,0.7,2,"fleg",1.25e-07,10000,9602,4,FALSE,0,2,0.455009373047282,6.16696480010775
93,"2-0.7-10000-1.25e-08-fleg",0,0.7,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-18.4584636637028
93,"2-0.7-10000-1.25e-08-fleg",1,0.7,2,"fleg",1.25e-08,10000,13,6,FALSE,2,1,0.846153846153846,-1.51511583052978
93,"2-0.7-10000-1.25e-08-fleg",4,0.7,2,"fleg",1.25e-08,10000,5348,4,FALSE,0,2,0.842557965594615,2.74216987838866
93,"2-0.7-1e+05-1.25e-07-fleg",0,0.7,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-77.8126926200477
93,"2-0.7-1e+05-1.25e-07-fleg",1,0.7,2,"fleg",1.25e-07,1e+05,5,10,FALSE,2,1,0.2,39.5991762173444
93,"2-0.7-1e+05-1.25e-07-fleg",4,0.7,2,"fleg",1.25e-07,1e+05,921,6,FALSE,0,2,0.375678610206298,80.0395463360069
93,"2-0.7-1e+05-1.25e-08-fleg",0,0.7,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-73.1258621898207
93,"2-0.7-1e+05-1.25e-08-fleg",1,0.7,2,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,0.8,-12.3048825167184
93,"2-0.7-1e+05-1.25e-08-fleg",4,0.7,2,"fleg",1.25e-08,1e+05,2009,4,FALSE,0,2,0.60179193628671,9.87033340966556
94,"1-0-10000-1.25e-07-fleg",0,0,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-10.4807322336979
94,"1-0-10000-1.25e-07-fleg",1,0,1,"fleg",1.25e-07,10000,15,12,FALSE,2,1,0.466666666666667,8.92197176665608
94,"1-0-10000-1.25e-07-fleg",4,0,1,"fleg",1.25e-07,10000,4265,6,FALSE,0,2,0.479953106682298,21.7492612601949
94,"1-0-10000-1.25e-08-fleg",0,0,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-14.3162712022796
94,"1-0-10000-1.25e-08-fleg",1,0,1,"fleg",1.25e-08,10000,40,6,FALSE,0,2,0.875,-2.48346922353892
94,"1-0-10000-1.25e-08-fleg",4,0,1,"fleg",1.25e-08,10000,3327,6,FALSE,0,2,0.855124737000301,11.0250134244669
94,"1-0-1e+05-1.25e-07-fleg",0,0,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-61.0627050594988
94,"1-0-1e+05-1.25e-07-fleg",1,0,1,"fleg",1.25e-07,1e+05,6,6,FALSE,2,1,1,-6.36202111098802
94,"1-0-1e+05-1.25e-07-fleg",4,0,1,"fleg",1.25e-07,1e+05,3576,2,FALSE,0,2,0.777684563758389,5.53399675925943
94,"1-0-1e+05-1.25e-08-fleg",0,0,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-50.1404774655423
94,"1-0-1e+05-1.25e-08-fleg",1,0,1,"fleg",1.25e-08,1e+05,15,6,FALSE,0,2,1.2,-11.9212395161369
94,"1-0-1e+05-1.25e-08-fleg",4,0,1,"fleg",1.25e-08,1e+05,1782,6,FALSE,0,2,0.977553310886644,12.0652110700976
94,"1-0.15-10000-1.25e-07-fleg",0,0.15,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-5.88506700997856
94,"1-0.15-10000-1.25e-07-fleg",1,0.15,1,"fleg",1.25e-07,10000,335,6,FALSE,0,2,0.352238805970149,-0.177125540023461
94,"1-0.15-10000-1.25e-07-fleg",4,0.15,1,"fleg",1.25e-07,10000,6050,2,FALSE,0,2,0.584793388429752,10.5034895107841
94,"1-0.15-10000-1.25e-08-fleg",0,0.15,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-17.6463074663667
94,"1-0.15-10000-1.25e-08-fleg",1,0.15,1,"fleg",1.25e-08,10000,53,6,FALSE,0,1,0.490566037735849,-1.19692752110868
94,"1-0.15-10000-1.25e-08-fleg",4,0.15,1,"fleg",1.25e-08,10000,7007,6,FALSE,0,2,0.52604538318824,9.7844474985492
94,"1-0.15-1e+05-1.25e-07-fleg",0,0.15,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-27.7283645307839
94,"1-0.15-1e+05-1.25e-07-fleg",1,0.15,1,"fleg",1.25e-07,1e+05,22,6,FALSE,0,2,0.863636363636364,-6.84631957512342
94,"1-0.15-1e+05-1.25e-07-fleg",4,0.15,1,"fleg",1.25e-07,1e+05,4143,4,FALSE,0,2,0.770697562153029,3.53901688456777
